Grandeza,Medicao,HoraDia,Media,Mediana,P95,Max,Mes,Tipo,MesOrdem
Consumo,Consumo Reativo,0,57.399,41.22,148.44,174.48,Nov,Real (pos-carga),0
Consumo,Consumo ativo Fora de Ponta,0,378.89008333333334,382.139,487.073,506.519,Nov,Real (pos-carga),0
Demanda,Demanda Reativa,0,229.595525,164.88,593.759,697.919,Nov,Real (pos-carga),0
Demanda,Demanda ativa Fora de Ponta,0,1515.5608,1528.557,1948.292,2026.076,Nov,Real (pos-carga),0
Consumo,Consumo Reativo,1,0.065,0.0,0.0,7.8,Nov,Real (pos-carga),0
Consumo,Consumo ativo Fora de Ponta,1,379.56801666666667,369.179,456.743,483.839,Nov,Real (pos-carga),0
Demanda,Demanda Reativa,1,0.26,0.0,0.0,31.2,Nov,Real (pos-carga),0
Demanda,Demanda ativa Fora de Ponta,1,1518.2727166666666,1476.717,1826.972,1935.356,Nov,Real (pos-carga),0
Consumo,Consumo Reativo,2,0.068,0.0,0.0,7.44,Nov,Real (pos-carga),0
Consumo,Consumo ativo Fora de Ponta,2,357.15205,350.099,442.235,448.679,Nov,Real (pos-carga),0
Demanda,Demanda Reativa,2,0.272,0.0,0.0,29.76,Nov,Real (pos-carga),0
Demanda,Demanda ativa Fora de Ponta,2,1428.6089583333335,1400.397,1768.94,1794.716,Nov,Real (pos-carga),0
Consumo,Consumo Reativo,3,0.255,0.0,0.005999999999999658,9.0,Nov,Real (pos-carga),0
Consumo,Consumo ativo Fora de Ponta,3,342.94710000000003,333.419,431.18899999999996,438.959,Nov,Real (pos-carga),0
Demanda,Demanda Reativa,3,1.02,0.0,0.023999999999998634,36.0,Nov,Real (pos-carga),0
Demanda,Demanda ativa Fora de Ponta,3,1371.7890583333333,1333.6770000000001,1724.7559999999999,1755.836,Nov,Real (pos-carga),0
Consumo,Consumo Reativo,4,0.18299999999999997,0.0,0.005999999999999658,9.12,Nov,Real (pos-carga),0
Consumo,Consumo ativo Fora de Ponta,4,336.4241166666667,323.639,424.001,429.959,Nov,Real (pos-carga),0
Demanda,Demanda Reativa,4,0.7319999999999999,0.0,0.023999999999998634,36.48,Nov,Real (pos-carga),0
Demanda,Demanda ativa Fora de Ponta,4,1345.69715,1294.557,1696.004,1719.836,Nov,Real (pos-carga),0
Consumo,Consumo Reativo,5,0.029,0.0,0.0,1.92,Nov,Real (pos-carga),0
Consumo,Consumo ativo Fora de Ponta,5,337.55411666666663,324.059,427.217,429.839,Nov,Real (pos-carga),0
Demanda,Demanda Reativa,5,0.116,0.0,0.0,7.68,Nov,Real (pos-carga),0
Demanda,Demanda ativa Fora de Ponta,5,1350.2171166666667,1296.237,1708.868,1719.356,Nov,Real (pos-carga),0
Consumo,Consumo Reativo,6,46.910999999999994,0.0,134.454,145.44,Nov,Real (pos-carga),0
Consumo,Consumo ativo Fora de Ponta,6,346.03409999999997,333.35900000000004,429.86899999999997,434.279,Nov,Real (pos-carga),0
Demanda,Demanda Reativa,6,187.643575,0.0,537.815,581.759,Nov,Real (pos-carga),0
Demanda,Demanda ativa Fora de Ponta,6,1384.1369750000001,1333.437,1719.4759999999999,1737.116,Nov,Real (pos-carga),0
Consumo,Consumo Reativo,7,117.05300000000001,122.46,169.11,179.4,Nov,Real (pos-carga),0
Consumo,Consumo ativo Fora de Ponta,7,365.73609166666665,378.179,461.969,489.959,Nov,Real (pos-carga),0
Demanda,Demanda Reativa,7,468.2110916666667,489.839,676.4390000000001,717.599,Nov,Real (pos-carga),0
Demanda,Demanda ativa Fora de Ponta,7,1462.9448833333333,1512.717,1847.876,1959.836,Nov,Real (pos-carga),0
Consumo,Consumo Reativo,8,151.156,154.92,199.11,216.48,Nov,Real (pos-carga),0
Consumo,Consumo ativo Fora de Ponta,8,432.68604166666665,439.07899999999995,541.4449999999999,564.719,Nov,Real (pos-carga),0
Demanda,Demanda Reativa,8,604.6228,619.679,796.4379999999999,865.918,Nov,Real (pos-carga),0
Demanda,Demanda ativa Fora de Ponta,8,1730.7443916666666,1756.3159999999998,2165.779,2258.875,Nov,Real (pos-carga),0
Consumo,Consumo Reativo,9,146.995,145.92000000000002,204.24599999999998,229.44,Nov,Real (pos-carga),0
Consumo,Consumo ativo Fora de Ponta,9,450.1540083333333,465.23900000000003,589.727,618.119,Nov,Real (pos-carga),0
Demanda,Demanda Reativa,9,587.9788166666666,583.6790000000001,816.982,917.758,Nov,Real (pos-carga),0
Demanda,Demanda ativa Fora de Ponta,9,1800.6162,1860.9560000000001,2358.907,2472.475,Nov,Real (pos-carga),0
Consumo,Consumo Reativo,10,189.50898333333333,194.7,217.92,248.399,Nov,Real (pos-carga),0
Consumo,Consumo ativo Fora de Ponta,10,522.083,553.6189999999999,607.2289999999999,647.279,Nov,Real (pos-carga),0
Demanda,Demanda Reativa,10,758.0342583333334,778.798,871.678,993.598,Nov,Real (pos-carga),0
Demanda,Demanda ativa Fora de Ponta,10,2088.3316083333334,2214.4750000000004,2428.915,2589.115,Nov,Real (pos-carga),0
Consumo,Consumo Reativo,11,191.38,196.68,217.944,228.0,Nov,Real (pos-carga),0
Consumo,Consumo ativo Fora de Ponta,11,573.327,593.159,624.725,691.079,Nov,Real (pos-carga),0
Demanda,Demanda Reativa,11,765.5181749999999,786.7180000000001,871.774,911.998,Nov,Real (pos-carga),0
Demanda,Demanda ativa Fora de Ponta,11,2293.3071916666668,2372.635,2498.899,2764.314,Nov,Real (pos-carga),0
Consumo,Consumo Reativo,12,194.387,198.0,219.984,228.96,Nov,Real (pos-carga),0
Consumo,Consumo ativo Fora de Ponta,12,583.1,601.799,634.4029999999999,707.279,Nov,Real (pos-carga),0
Demanda,Demanda Reativa,12,777.5462416666667,791.998,879.934,915.838,Nov,Real (pos-carga),0
Demanda,Demanda ativa Fora de Ponta,12,2332.3991833333334,2407.195,2537.611,2829.114,Nov,Real (pos-carga),0
Consumo,Consumo Reativo,13,192.971,194.7,217.92,221.4,Nov,Real (pos-carga),0
Consumo,Consumo ativo Fora de Ponta,13,597.4240000000001,609.539,629.663,706.559,Nov,Real (pos-carga),0
Demanda,Demanda Reativa,13,771.88225,778.798,871.678,885.598,Nov,Real (pos-carga),0
Demanda,Demanda ativa Fora de Ponta,13,2389.695083333333,2438.1549999999997,2518.651,2826.234,Nov,Real (pos-carga),0
Consumo,Consumo Reativo,14,198.118,201.96,219.0,222.96,Nov,Real (pos-carga),0
Consumo,Consumo ativo Fora de Ponta,14,607.775,608.9390000000001,632.531,639.959,Nov,Real (pos-carga),0
Demanda,Demanda Reativa,14,792.470175,807.838,875.998,891.838,Nov,Real (pos-carga),0
Demanda,Demanda ativa Fora de Ponta,14,2431.099,2435.755,2530.1229999999996,2559.835,Nov,Real (pos-carga),0
Consumo,Consumo Reativo,15,197.684,200.16,216.96,232.44,Nov,Real (pos-carga),0
Consumo,Consumo ativo Fora de Ponta,15,606.617,607.8589999999999,626.0509999999999,635.519,Nov,Real (pos-carga),0
Demanda,Demanda Reativa,15,790.7341333333334,800.6379999999999,867.838,929.758,Nov,Real (pos-carga),0
Demanda,Demanda ativa Fora de Ponta,15,2426.4669999999996,2431.4350000000004,2504.203,2542.075,Nov,Real (pos-carga),0
Consumo,Consumo Reativo,16,196.43800000000002,198.0,216.48,232.44,Nov,Real (pos-carga),0
Consumo,Consumo ativo Fora de Ponta,16,600.5859999999999,601.679,625.697,637.439,Nov,Real (pos-carga),0
Demanda,Demanda Reativa,16,785.7501333333333,791.998,865.918,929.758,Nov,Real (pos-carga),0
Demanda,Demanda ativa Fora de Ponta,16,2402.3430166666667,2406.715,2502.7870000000003,2549.755,Nov,Real (pos-carga),0
Consumo,Consumo Reativo,17,175.667,169.2,209.4,234.48,Nov,Real (pos-carga),0
Consumo,Consumo ativo Fora de Ponta,17,558.379,579.8389999999999,619.241,700.919,Nov,Real (pos-carga),0
Demanda,Demanda Reativa,17,702.666675,676.799,837.598,937.918,Nov,Real (pos-carga),0
Demanda,Demanda ativa Fora de Ponta,17,2233.5153999999998,2319.355,2476.963,2803.674,Nov,Real (pos-carga),0
Consumo,Consumo Reativo,18,167.81899166666665,163.44,201.984,240.479,Nov,Real (pos-carga),0
Consumo,Consumo ativo Fora de Ponta,18,515.8591650485437,507.839,593.867,725.518,Nov,Real (pos-carga),0
Consumo,Consumo ativo de Ponta,18,516.3801176470588,498.479,617.8067999999998,720.238,Nov,Real (pos-carga),0
Demanda,Demanda Reativa,18,671.2748666666666,653.759,807.934,961.918,Nov,Real (pos-carga),0
Demanda,Demanda ativa Fora de Ponta,18,2063.4366601941747,2031.356,2375.4669999999996,2902.074,Nov,Real (pos-carga),0
Demanda,Demanda ativa de Ponta,18,2065.520529411765,1993.916,2471.2268,2880.954,Nov,Real (pos-carga),0
Consumo,Consumo Reativo,19,168.75598333333335,166.2,204.048,241.439,Nov,Real (pos-carga),0
Consumo,Consumo ativo Fora de Ponta,19,515.807,515.399,538.733,548.159,Nov,Real (pos-carga),0
Consumo,Consumo ativo de Ponta,19,520.5364625,504.599,632.723,725.398,Nov,Real (pos-carga),0
Demanda,Demanda Reativa,19,675.02285,664.799,816.19,965.758,Nov,Real (pos-carga),0
Demanda,Demanda ativa Fora de Ponta,19,2063.22795,2061.596,2154.9319499999997,2192.635,Nov,Real (pos-carga),0
Demanda,Demanda ativa de Ponta,19,2082.145825,2018.396,2530.891,2901.594,Nov,Real (pos-carga),0
Consumo,Consumo Reativo,20,164.443,162.24,203.478,213.0,Nov,Real (pos-carga),0
Consumo,Consumo ativo Fora de Ponta,20,511.838,515.639,531.1850000000001,542.159,Nov,Real (pos-carga),0
Consumo,Consumo ativo de Ponta,20,511.57550000000003,496.199,620.723,628.319,Nov,Real (pos-carga),0
Demanda,Demanda Reativa,20,657.7708416666667,648.9590000000001,813.91,851.998,Nov,Real (pos-carga),0
Demanda,Demanda ativa Fora de Ponta,20,2047.351975,2062.556,2124.7400000000002,2168.635,Nov,Real (pos-carga),0
Demanda,Demanda ativa de Ponta,20,2046.3018375,1984.796,2482.8909999999996,2513.275,Nov,Real (pos-carga),0
Consumo,Consumo Reativo,21,147.137,148.68,182.502,209.4,Nov,Real (pos-carga),0
Consumo,Consumo ativo Fora de Ponta,21,460.68952631578946,474.599,521.015,600.599,Nov,Real (pos-carga),0
Consumo,Consumo ativo de Ponta,21,500.93233333333336,482.159,606.5390000000001,621.719,Nov,Real (pos-carga),0
Demanda,Demanda Reativa,21,588.5469333333333,594.719,730.006,837.598,Nov,Real (pos-carga),0
Demanda,Demanda ativa Fora de Ponta,21,1842.7582807017543,1898.396,2084.06,2402.395,Nov,Real (pos-carga),0
Demanda,Demanda ativa de Ponta,21,2003.7291587301588,1928.636,2426.155,2486.875,Nov,Real (pos-carga),0
Consumo,Consumo Reativo,22,80.52600000000001,78.96,121.58999999999999,153.0,Nov,Real (pos-carga),0
Consumo,Consumo ativo Fora de Ponta,22,335.83209999999997,301.55899999999997,482.687,569.399,Nov,Real (pos-carga),0
Demanda,Demanda Reativa,22,322.103225,315.839,486.359,611.999,Nov,Real (pos-carga),0
Demanda,Demanda ativa Fora de Ponta,22,1343.3292333333334,1206.237,1930.748,2277.595,Nov,Real (pos-carga),0
Consumo,Consumo Reativo,23,82.889,73.44,156.024,166.92,Nov,Real (pos-carga),0
Consumo,Consumo ativo Fora de Ponta,23,275.69345833333335,245.399,455.525,496.919,Nov,Real (pos-carga),0
Demanda,Demanda Reativa,23,331.5553,293.759,624.095,667.679,Nov,Real (pos-carga),0
Demanda,Demanda ativa Fora de Ponta,23,1102.7736666666667,981.598,1822.1,1987.676,Nov,Real (pos-carga),0
Consumo,Consumo Reativo,0,61.585161290322574,8.22,165.0,222.0,Dez,Real (pos-carga),1
Consumo,Consumo ativo Fora de Ponta,0,389.2858306451613,382.55899999999997,483.479,492.959,Dez,Real (pos-carga),1
Demanda,Demanda Reativa,0,240.13950833333334,32.88,659.999,745.918,Dez,Real (pos-carga),1
Demanda,Demanda ativa Fora de Ponta,0,1557.8942479338843,1529.757,1933.916,1971.836,Dez,Real (pos-carga),1
Consumo,Consumo Reativo,1,0.00967741935483871,0.0,0.0,1.2,Dez,Real (pos-carga),1
Consumo,Consumo ativo Fora de Ponta,1,377.48809677419354,366.599,455.10499999999996,473.999,Dez,Real (pos-carga),1
Demanda,Demanda Reativa,1,0.04,0.0,0.0,4.8,Dez,Real (pos-carga),1
Demanda,Demanda ativa Fora de Ponta,1,1503.5687333333333,1453.437,1820.972,1895.996,Dez,Real (pos-carga),1
Consumo,Consumo Reativo,2,0.07180327868852458,0.0,0.0,3.12,Dez,Real (pos-carga),1
Consumo,Consumo ativo Fora de Ponta,2,357.904430894309,345.959,439.823,447.599,Dez,Real (pos-carga),1
Demanda,Demanda Reativa,2,0.29694915254237286,0.0,0.0,12.48,Dez,Real (pos-carga),1
Demanda,Demanda ativa Fora de Ponta,2,1422.0836218487395,1355.997,1759.868,1790.396,Dez,Real (pos-carga),1
Consumo,Consumo Reativo,3,0.097,0.0,0.0,3.72,Dez,Real (pos-carga),1
Consumo,Consumo ativo Fora de Ponta,3,351.5550583333333,367.799,423.503,428.159,Dez,Real (pos-carga),1
Demanda,Demanda Reativa,3,0.4013793103448276,0.0,0.0,14.88,Dez,Real (pos-carga),1
Demanda,Demanda ativa Fora de Ponta,3,1397.8233448275862,1324.797,1694.396,1712.636,Dez,Real (pos-carga),1
Consumo,Consumo Reativo,4,0.08754098360655738,0.0,0.0,3.12,Dez,Real (pos-carga),1
Consumo,Consumo ativo Fora de Ponta,4,348.5276611570248,396.479,422.159,427.799,Dez,Real (pos-carga),1
Demanda,Demanda Reativa,4,0.36203389830508476,0.0,0.0,12.48,Dez,Real (pos-carga),1
Demanda,Demanda ativa Fora de Ponta,4,1385.5643162393162,1318.557,1688.828,1711.196,Dez,Real (pos-carga),1
Consumo,Consumo Reativo,5,0.061395348837209304,0.0,0.0,3.48,Dez,Real (pos-carga),1
Consumo,Consumo ativo Fora de Ponta,5,351.37796062992123,399.239,425.723,435.959,Dez,Real (pos-carga),1
Demanda,Demanda Reativa,5,0.25344,0.0,0.0,13.92,Dez,Real (pos-carga),1
Demanda,Demanda ativa Fora de Ponta,5,1397.9327073170732,1592.637,1702.988,1743.836,Dez,Real (pos-carga),1
Consumo,Consumo Reativo,6,53.166363636363634,0.0,153.696,157.44,Dez,Real (pos-carga),1
Consumo,Consumo ativo Fora de Ponta,6,351.12360606060605,340.43899999999996,433.181,442.439,Dez,Real (pos-carga),1
Demanda,Demanda Reativa,6,209.7220546875,0.0,611.0629999999999,629.759,Dez,Real (pos-carga),1
Demanda,Demanda ativa Fora de Ponta,6,1397.1495546875,1344.717,1733.972,1769.756,Dez,Real (pos-carga),1
Consumo,Consumo Reativo,7,124.20727272727274,116.7,180.432,188.4,Dez,Real (pos-carga),1
Consumo,Consumo ativo Fora de Ponta,7,357.7772575757576,352.919,453.431,467.639,Dez,Real (pos-carga),1
Demanda,Demanda Reativa,7,490.7352734375,462.719,719.159,737.758,Dez,Real (pos-carga),1
Demanda,Demanda ativa Fora de Ponta,7,1422.878171875,1409.517,1814.492,1870.556,Dez,Real (pos-carga),1
Consumo,Consumo Reativo,8,146.0090909090909,147.72,203.83799999999997,216.48,Dez,Real (pos-carga),1
Consumo,Consumo ativo Fora de Ponta,8,400.47634090909094,408.959,509.399,545.399,Dez,Real (pos-carga),1
Demanda,Demanda Reativa,8,576.681421875,589.919,804.9819999999999,865.918,Dez,Real (pos-carga),1
Demanda,Demanda ativa Fora de Ponta,8,1593.1504296875,1622.877,2037.596,2181.595,Dez,Real (pos-carga),1
Consumo,Consumo Reativo,9,135.40090909090907,129.96,191.36999999999992,231.48,Dez,Real (pos-carga),1
Consumo,Consumo ativo Fora de Ponta,9,414.5971818181818,396.71900000000005,555.5269999999999,635.159,Dez,Real (pos-carga),1
Demanda,Demanda Reativa,9,545.5338671875,526.799,770.7579999999998,925.918,Dez,Real (pos-carga),1
Demanda,Demanda ativa Fora de Ponta,9,1663.8489921875,1596.9569999999999,2227.0989999999997,2540.635,Dez,Real (pos-carga),1
Consumo,Consumo Reativo,10,189.48815909090908,192.24,230.40599999999998,257.999,Dez,Real (pos-carga),1
Consumo,Consumo ativo Fora de Ponta,10,540.0517272727272,557.6990000000001,628.3609999999998,710.159,Dez,Real (pos-carga),1
Demanda,Demanda Reativa,10,759.8794609375,769.918,922.486,1031.998,Dez,Real (pos-carga),1
Demanda,Demanda ativa Fora de Ponta,10,2164.990390625,2236.795,2531.0109999999995,2840.634,Dez,Real (pos-carga),1
Consumo,Consumo Reativo,11,196.10175757575757,197.4,255.215,278.999,Dez,Real (pos-carga),1
Consumo,Consumo ativo Fora de Ponta,11,581.0680984848485,587.159,690.7789999999999,727.438,Dez,Real (pos-carga),1
Demanda,Demanda Reativa,11,783.5981484375,789.598,1021.246,1115.998,Dez,Real (pos-carga),1
Demanda,Demanda ativa Fora de Ponta,11,2323.7238125,2348.635,2771.7539999999995,2909.754,Dez,Real (pos-carga),1
Consumo,Consumo Reativo,12,200.58083333333332,200.94,255.86299999999997,303.959,Dez,Real (pos-carga),1
Consumo,Consumo ativo Fora de Ponta,12,603.0116893939394,607.979,709.8829999999999,787.198,Dez,Real (pos-carga),1
Demanda,Demanda Reativa,12,800.5339147286821,799.678,1024.606,1215.837,Dez,Real (pos-carga),1
Demanda,Demanda ativa Fora de Ponta,12,2411.1062421875,2428.795,2843.946,3148.793,Dez,Real (pos-carga),1
Consumo,Consumo Reativo,13,199.07354545454544,197.7,250.17499999999998,310.439,Dez,Real (pos-carga),1
Consumo,Consumo ativo Fora de Ponta,13,604.3680454545454,610.319,719.0029999999999,785.158,Dez,Real (pos-carga),1
Demanda,Demanda Reativa,13,794.9493671875,789.598,1001.086,1241.757,Dez,Real (pos-carga),1
Demanda,Demanda ativa Fora de Ponta,13,2415.1525625,2439.835,2876.586,3140.633,Dez,Real (pos-carga),1
Consumo,Consumo Reativo,14,204.69313846153847,203.7,261.743,392.88,Dez,Real (pos-carga),1
Consumo,Consumo ativo Fora de Ponta,14,610.5745419847328,614.999,711.659,792.478,Dez,Real (pos-carga),1
Demanda,Demanda Reativa,14,805.457,811.678,997.342,1277.757,Dez,Real (pos-carga),1
Demanda,Demanda ativa Fora de Ponta,14,2441.9250787401575,2459.995,2848.65,3169.913,Dez,Real (pos-carga),1
Consumo,Consumo Reativo,15,205.3019527559055,201.96,285.01099999999997,402.0,Dez,Real (pos-carga),1
Consumo,Consumo ativo Fora de Ponta,15,605.62771875,610.979,709.055,797.998,Dez,Real (pos-carga),1
Demanda,Demanda Reativa,15,795.0615609756097,801.598,1004.0139999999998,1259.997,Dez,Real (pos-carga),1
Demanda,Demanda ativa Fora de Ponta,15,2422.241483870968,2443.915,2841.21,3191.993,Dez,Real (pos-carga),1
Consumo,Consumo Reativo,16,202.27154032258062,199.68,253.18099999999998,399.84,Dez,Real (pos-carga),1
Consumo,Consumo ativo Fora de Ponta,16,599.3922016129032,605.219,697.847,740.398,Dez,Real (pos-carga),1
Demanda,Demanda Reativa,16,785.2181666666668,797.758,968.086,1107.838,Dez,Real (pos-carga),1
Demanda,Demanda ativa Fora de Ponta,16,2400.4030333333335,2423.2749999999996,2791.8179999999998,2961.594,Dez,Real (pos-carga),1
Consumo,Consumo Reativo,17,176.0322016129032,168.48000000000002,274.9069999999998,360.96,Dez,Real (pos-carga),1
Consumo,Consumo ativo Fora de Ponta,17,549.4373629032258,538.439,698.3389999999999,748.918,Dez,Real (pos-carga),1
Demanda,Demanda Reativa,17,688.74275,671.999,968.182,1129.918,Dez,Real (pos-carga),1
Demanda,Demanda ativa Fora de Ponta,17,2207.8234749999997,2157.8360000000002,2797.386,2995.674,Dez,Real (pos-carga),1
Consumo,Consumo Reativo,18,170.74545161290322,165.48,250.775,336.96,Dez,Real (pos-carga),1
Consumo,Consumo ativo Fora de Ponta,18,520.9609223300971,514.199,622.199,722.398,Dez,Real (pos-carga),1
Consumo,Consumo ativo de Ponta,18,512.5932857142857,515.639,609.479,617.159,Dez,Real (pos-carga),1
Demanda,Demanda Reativa,18,669.2068166666667,661.919,807.934,1005.598,Dez,Real (pos-carga),1
Demanda,Demanda ativa Fora de Ponta,18,2095.81979,2059.196,2495.8509999999997,2889.594,Dez,Real (pos-carga),1
Demanda,Demanda ativa de Ponta,18,2071.2918999999997,2066.636,2439.451,2468.635,Dez,Real (pos-carga),1
Consumo,Consumo Reativo,19,169.45835483870968,171.0,244.87699999999998,337.92,Dez,Real (pos-carga),1
Consumo,Consumo ativo Fora de Ponta,19,537.2289999999999,529.799,713.429,718.199,Dez,Real (pos-carga),1
Consumo,Consumo ativo de Ponta,19,501.50631818181813,515.639,611.525,621.239,Dez,Real (pos-carga),1
Demanda,Demanda Reativa,19,672.738775,682.799,820.3179999999999,989.758,Dez,Real (pos-carga),1
Demanda,Demanda ativa Fora de Ponta,19,2148.915611111111,2119.196,2853.714,2872.794,Dez,Real (pos-carga),1
Demanda,Demanda ativa de Ponta,19,2051.915892857143,2067.3559999999998,2447.7309999999998,2484.955,Dez,Real (pos-carga),1
Consumo,Consumo Reativo,20,167.81512903225808,169.92,248.255,336.0,Dez,Real (pos-carga),1
Consumo,Consumo ativo Fora de Ponta,20,541.4023333333333,522.119,707.789,712.199,Dez,Real (pos-carga),1
Consumo,Consumo ativo de Ponta,20,492.6440909090909,515.159,616.679,629.639,Dez,Real (pos-carga),1
Demanda,Demanda Reativa,20,669.098775,678.719,871.894,1013.758,Dez,Real (pos-carga),1
Demanda,Demanda ativa Fora de Ponta,20,2165.608888888889,2088.476,2831.154,2848.794,Dez,Real (pos-carga),1
Demanda,Demanda ativa de Ponta,20,2030.0245476190478,2066.876,2466.715,2518.555,Dez,Real (pos-carga),1
Consumo,Consumo Reativo,21,156.11708870967743,160.2,215.766,331.92,Dez,Real (pos-carga),1
Consumo,Consumo ativo Fora de Ponta,21,505.58473214285715,501.71900000000005,652.5889999999999,699.719,Dez,Real (pos-carga),1
Consumo,Consumo ativo de Ponta,21,475.53616176470587,504.959,612.977,621.239,Dez,Real (pos-carga),1
Demanda,Demanda Reativa,21,604.195064516129,637.919,814.198,975.838,Dez,Real (pos-carga),1
Demanda,Demanda ativa Fora de Ponta,21,2022.338732142857,2006.8760000000002,2610.35475,2798.874,Dez,Real (pos-carga),1
Demanda,Demanda ativa de Ponta,21,1921.4504925373135,2021.756,2453.611,2484.955,Dez,Real (pos-carga),1
Consumo,Consumo Reativo,22,89.49290322580646,87.24000000000001,156.80399999999995,220.44,Dez,Real (pos-carga),1
Consumo,Consumo ativo Fora de Ponta,22,343.10814516129034,324.599,496.403,607.679,Dez,Real (pos-carga),1
Demanda,Demanda Reativa,22,346.83397580645163,343.679,550.7269999999999,881.758,Dez,Real (pos-carga),1
Demanda,Demanda ativa Fora de Ponta,22,1372.433314516129,1298.397,1985.612,2430.715,Dez,Real (pos-carga),1
Consumo,Consumo Reativo,23,113.67,110.7,191.91599999999997,252.96,Dez,Real (pos-carga),1
Consumo,Consumo ativo Fora de Ponta,23,318.25090322580644,274.43899999999996,501.041,553.679,Dez,Real (pos-carga),1
Demanda,Demanda Reativa,23,440.92553225806455,441.599,740.4459999999999,849.598,Dez,Real (pos-carga),1
Demanda,Demanda ativa Fora de Ponta,23,1273.0038467741936,1097.758,2004.164,2214.715,Dez,Real (pos-carga),1
Consumo,Consumo Reativo,0,44.496428571428574,34.2,101.40599999999999,145.92,Jan,Real (pos-carga),2
Consumo,Consumo ativo Fora de Ponta,0,351.67759292035396,355.199,406.5109999999998,448.439,Jan,Real (pos-carga),2
Demanda,Demanda Reativa,0,179.811525,136.8,412.031,583.679,Jan,Real (pos-carga),2
Demanda,Demanda ativa Fora de Ponta,0,1405.2268016528926,1418.877,1593.597,1793.756,Jan,Real (pos-carga),2
Consumo,Consumo Reativo,1,0.0,0.0,0.0,0.0,Jan,Real (pos-carga),2
Consumo,Consumo ativo Fora de Ponta,1,351.4800714285714,344.039,437.09899999999993,451.919,Jan,Real (pos-carga),2
Demanda,Demanda Reativa,1,0.0,0.0,0.0,0.0,Jan,Real (pos-carga),2
Demanda,Demanda ativa Fora de Ponta,1,1402.3209583333335,1373.277,1738.7959999999998,1807.676,Jan,Real (pos-carga),2
Consumo,Consumo Reativo,2,0.0,0.0,0.0,0.0,Jan,Real (pos-carga),2
Consumo,Consumo ativo Fora de Ponta,2,336.79186607142856,325.199,414.107,442.679,Jan,Real (pos-carga),2
Demanda,Demanda Reativa,2,0.0,0.0,0.0,0.0,Jan,Real (pos-carga),2
Demanda,Demanda ativa Fora de Ponta,2,1341.981,1300.797,1656.045,1770.716,Jan,Real (pos-carga),2
Consumo,Consumo Reativo,3,0.0,0.0,0.0,0.0,Jan,Real (pos-carga),2
Consumo,Consumo ativo Fora de Ponta,3,332.34225000000004,311.819,410.669,420.239,Jan,Real (pos-carga),2
Demanda,Demanda Reativa,3,0.0,0.0,0.0,0.0,Jan,Real (pos-carga),2
Demanda,Demanda ativa Fora de Ponta,3,1320.2851083333333,1246.077,1641.7169999999999,1680.956,Jan,Real (pos-carga),2
Consumo,Consumo Reativo,4,0.05357142857142857,0.0,0.0,6.0,Jan,Real (pos-carga),2
Consumo,Consumo ativo Fora de Ponta,4,333.0183214285715,309.47900000000004,409.919,416.999,Jan,Real (pos-carga),2
Demanda,Demanda Reativa,4,0.2,0.0,0.0,24.0,Jan,Real (pos-carga),2
Demanda,Demanda ativa Fora de Ponta,4,1321.1411833333334,1233.597,1639.677,1667.997,Jan,Real (pos-carga),2
Consumo,Consumo Reativo,5,0.10392857142857144,0.0,0.0,4.08,Jan,Real (pos-carga),2
Consumo,Consumo ativo Fora de Ponta,5,320.0797946428571,309.959,407.267,423.239,Jan,Real (pos-carga),2
Demanda,Demanda Reativa,5,0.388,0.0,0.0,16.32,Jan,Real (pos-carga),2
Demanda,Demanda ativa Fora de Ponta,5,1272.6212249999999,1235.757,1628.685,1692.956,Jan,Real (pos-carga),2
Consumo,Consumo Reativo,6,40.433571428571426,0.84,91.18799999999995,147.0,Jan,Real (pos-carga),2
Consumo,Consumo ativo Fora de Ponta,6,314.7065714285714,311.519,408.02899999999994,425.159,Jan,Real (pos-carga),2
Demanda,Demanda Reativa,6,163.431525,3.36,378.07099999999997,587.999,Jan,Real (pos-carga),2
Demanda,Demanda ativa Fora de Ponta,6,1253.1892083333332,1243.6770000000001,1627.317,1700.636,Jan,Real (pos-carga),2
Consumo,Consumo Reativo,7,101.92178571428572,99.47999999999999,152.30999999999997,172.92,Jan,Real (pos-carga),2
Consumo,Consumo ativo Fora de Ponta,7,331.2986607142857,327.719,432.16099999999994,458.639,Jan,Real (pos-carga),2
Demanda,Demanda Reativa,7,407.8990166666666,399.839,604.4390000000001,691.679,Jan,Real (pos-carga),2
Demanda,Demanda ativa Fora de Ponta,7,1318.13705,1303.1970000000001,1724.2279999999998,1834.556,Jan,Real (pos-carga),2
Consumo,Consumo Reativo,8,132.18321428571429,129.48000000000002,179.30999999999997,193.92,Jan,Real (pos-carga),2
Consumo,Consumo ativo Fora de Ponta,8,392.9657857142857,392.279,471.74899999999997,515.159,Jan,Real (pos-carga),2
Demanda,Demanda Reativa,8,525.77095,513.8389999999999,712.43895,775.678,Jan,Real (pos-carga),2
Demanda,Demanda ativa Fora de Ponta,8,1557.2367833333333,1546.797,1882.196,2060.636,Jan,Real (pos-carga),2
Consumo,Consumo Reativo,9,123.04392857142857,120.72,190.92,214.92,Jan,Real (pos-carga),2
Consumo,Consumo ativo Fora de Ponta,9,400.21507142857143,415.43899999999996,498.61099999999993,555.239,Jan,Real (pos-carga),2
Demanda,Demanda Reativa,9,490.214925,483.839,763.678,859.678,Jan,Real (pos-carga),2
