Timestamp,Valor,Medicao,Grandeza
2025-06-01 10:27:03,372.479,Consumo ativo Fora de Ponta,Consumo
2025-06-01 10:37:03,147.48,Consumo Reativo,Consumo
2025-06-01 10:37:03,589.919,Demanda Reativa,Demanda
2025-06-01 10:42:03,1473.597,Demanda ativa Fora de Ponta,Demanda
2025-06-01 10:42:03,368.399,Consumo ativo Fora de Ponta,Consumo
2025-06-01 10:52:03,585.599,Demanda Reativa,Demanda
2025-06-01 10:52:03,146.4,Consumo Reativo,Consumo
2025-06-01 10:57:03,365.999,Consumo ativo Fora de Ponta,Consumo
2025-06-01 10:57:03,1463.997,Demanda ativa Fora de Ponta,Demanda
2025-06-01 11:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-06-01 11:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-06-01 11:00:00,3280,Contratada fora de Ponta,Demanda
2025-06-01 11:00:00,2980,Contratado de Ponta,Demanda
2025-06-01 11:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-06-01 11:00:00,2980,Contratado de Ponta,Demanda
2025-06-01 11:00:00,2980,Contratado de Ponta,Demanda
2025-06-01 11:00:00,3280,Contratada fora de Ponta,Demanda
2025-06-01 11:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-06-01 11:00:00,3280,Contratada fora de Ponta,Demanda
2025-06-01 11:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-06-01 11:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-06-01 11:07:03,617.759,Demanda Reativa,Demanda
2025-06-01 11:07:03,154.44,Consumo Reativo,Consumo
2025-06-01 11:12:03,379.439,Consumo ativo Fora de Ponta,Consumo
2025-06-01 11:12:03,1517.757,Demanda ativa Fora de Ponta,Demanda
2025-06-01 11:22:04,147,Consumo Reativo,Consumo
2025-06-01 11:22:04,587.999,Demanda Reativa,Demanda
2025-06-01 11:27:04,1533.597,Demanda ativa Fora de Ponta,Demanda
2025-06-01 11:27:04,383.399,Consumo ativo Fora de Ponta,Consumo
2025-06-01 11:37:04,150,Consumo Reativo,Consumo
2025-06-01 11:37:04,599.999,Demanda Reativa,Demanda
2025-06-01 11:42:04,1535.997,Demanda ativa Fora de Ponta,Demanda
2025-06-01 11:42:04,383.999,Consumo ativo Fora de Ponta,Consumo
2025-06-01 11:52:05,120,Consumo Reativo,Consumo
2025-06-01 11:52:05,479.999,Demanda Reativa,Demanda
2025-06-01 11:57:05,1361.757,Demanda ativa Fora de Ponta,Demanda
2025-06-01 11:57:05,340.439,Consumo ativo Fora de Ponta,Consumo
2025-06-01 12:00:00,3280,Contratada fora de Ponta,Demanda
2025-06-01 12:00:00,2980,Contratado de Ponta,Demanda
2025-06-01 12:00:00,2980,Contratado de Ponta,Demanda
2025-06-01 12:00:00,2980,Contratado de Ponta,Demanda
2025-06-01 12:00:00,3280,Contratada fora de Ponta,Demanda
2025-06-01 12:00:00,3280,Contratada fora de Ponta,Demanda
2025-06-01 12:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-06-01 12:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-06-01 12:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-06-01 12:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-06-01 12:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-06-01 12:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-06-01 12:07:04,108.48,Consumo Reativo,Consumo
2025-06-01 12:07:04,433.919,Demanda Reativa,Demanda
2025-06-01 12:12:04,1199.998,Demanda ativa Fora de Ponta,Demanda
2025-06-01 12:12:04,299.999,Consumo ativo Fora de Ponta,Consumo
2025-06-01 12:22:04,162,Consumo Reativo,Consumo
2025-06-01 12:22:04,647.999,Demanda Reativa,Demanda
2025-06-01 12:27:04,1727.996,Demanda ativa Fora de Ponta,Demanda
2025-06-01 12:27:04,431.999,Consumo ativo Fora de Ponta,Consumo
