Timestamp,Valor,Medicao,Grandeza
2025-09-01 07:47:54,1337.757,Demanda ativa Fora de Ponta,Demanda
2025-09-01 07:47:54,334.439,Consumo ativo Fora de Ponta,Consumo
2025-09-01 07:57:55,87,Consumo Reativo,Consumo
2025-09-01 07:57:55,347.999,Demanda Reativa,Demanda
2025-09-01 08:00:00,3280,Contratada fora de Ponta,Demanda
2025-09-01 08:00:00,3280,Contratada fora de Ponta,Demanda
2025-09-01 08:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-09-01 08:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-09-01 08:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-09-01 08:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-09-01 08:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-09-01 08:00:00,2980,Contratado de Ponta,Demanda
2025-09-01 08:00:00,2980,Contratado de Ponta,Demanda
2025-09-01 08:00:00,2980,Contratado de Ponta,Demanda
2025-09-01 08:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-09-01 08:00:00,3280,Contratada fora de Ponta,Demanda
2025-09-01 08:02:55,1409.757,Demanda ativa Fora de Ponta,Demanda
2025-09-01 08:02:55,352.439,Consumo ativo Fora de Ponta,Consumo
2025-09-01 08:12:56,96.96,Consumo Reativo,Consumo
2025-09-01 08:12:56,387.839,Demanda Reativa,Demanda
2025-09-01 08:17:56,373.919,Consumo ativo Fora de Ponta,Consumo
2025-09-01 08:17:56,1495.677,Demanda ativa Fora de Ponta,Demanda
2025-09-01 08:27:55,102.48,Consumo Reativo,Consumo
2025-09-01 08:27:55,409.919,Demanda Reativa,Demanda
2025-09-01 08:32:55,1623.837,Demanda ativa Fora de Ponta,Demanda
2025-09-01 08:32:55,405.959,Consumo ativo Fora de Ponta,Consumo
2025-09-01 08:42:41,493.919,Demanda Reativa,Demanda
2025-09-01 08:42:41,123.48,Consumo Reativo,Consumo
2025-09-01 08:47:41,1733.756,Demanda ativa Fora de Ponta,Demanda
2025-09-01 08:47:41,433.439,Consumo ativo Fora de Ponta,Consumo
2025-09-01 08:57:41,557.759,Demanda Reativa,Demanda
2025-09-01 08:57:41,139.44,Consumo Reativo,Consumo
2025-09-01 09:00:00,2980,Contratado de Ponta,Demanda
2025-09-01 09:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-09-01 09:00:00,2980,Contratado de Ponta,Demanda
2025-09-01 09:00:00,2980,Contratado de Ponta,Demanda
2025-09-01 09:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-09-01 09:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-09-01 09:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-09-01 09:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-09-01 09:00:00,3280,Contratada fora de Ponta,Demanda
2025-09-01 09:00:00,3280,Contratada fora de Ponta,Demanda
2025-09-01 09:00:00,3280,Contratada fora de Ponta,Demanda
2025-09-01 09:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-09-01 09:02:41,457.439,Consumo ativo Fora de Ponta,Consumo
2025-09-01 09:02:41,1829.756,Demanda ativa Fora de Ponta,Demanda
2025-09-01 09:12:55,451.679,Demanda Reativa,Demanda
2025-09-01 09:12:55,112.92,Consumo Reativo,Consumo
2025-09-01 09:17:55,385.439,Consumo ativo Fora de Ponta,Consumo
2025-09-01 09:17:55,1541.757,Demanda ativa Fora de Ponta,Demanda
2025-09-01 09:27:39,315.839,Demanda Reativa,Demanda
2025-09-01 09:27:39,78.96,Consumo Reativo,Consumo
2025-09-01 09:32:39,287.399,Consumo ativo Fora de Ponta,Consumo
2025-09-01 09:32:39,1149.598,Demanda ativa Fora de Ponta,Demanda
2025-09-01 09:42:40,337.919,Demanda Reativa,Demanda
2025-09-01 09:42:40,84.48,Consumo Reativo,Consumo
2025-09-01 09:47:40,311.399,Consumo ativo Fora de Ponta,Consumo
2025-09-01 09:47:40,1245.597,Demanda ativa Fora de Ponta,Demanda
2025-09-01 09:57:40,501.599,Demanda Reativa,Demanda
2025-09-01 09:57:40,125.4,Consumo Reativo,Consumo
2025-09-01 10:00:00,3280,Contratada fora de Ponta,Demanda
2025-09-01 10:00:00,3280,Contratada fora de Ponta,Demanda
2025-09-01 10:00:00,3280,Contratada fora de Ponta,Demanda
2025-09-01 10:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-09-01 10:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-09-01 10:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-09-01 10:00:00,2980,Contratado de Ponta,Demanda
2025-09-01 10:00:00,2980,Contratado de Ponta,Demanda
2025-09-01 10:00:00,2980,Contratado de Ponta,Demanda
2025-09-01 10:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-09-01 10:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-09-01 10:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-09-01 10:02:40,414.479,Consumo ativo Fora de Ponta,Consumo
2025-09-01 10:02:40,1657.917,Demanda ativa Fora de Ponta,Demanda
2025-09-01 10:12:55,167.4,Consumo Reativo,Consumo
2025-09-01 10:12:55,669.599,Demanda Reativa,Demanda
2025-09-01 10:17:55,531.959,Consumo ativo Fora de Ponta,Consumo
2025-09-01 10:17:55,2127.836,Demanda ativa Fora de Ponta,Demanda
2025-09-01 10:27:41,685.919,Demanda Reativa,Demanda
2025-09-01 10:27:41,171.48,Consumo Reativo,Consumo
2025-09-01 10:32:41,528.959,Consumo ativo Fora de Ponta,Consumo
2025-09-01 10:32:41,2115.836,Demanda ativa Fora de Ponta,Demanda
2025-09-01 10:42:54,171.48,Consumo Reativo,Consumo
2025-09-01 10:42:54,685.919,Demanda Reativa,Demanda
2025-09-01 10:47:54,530.399,Consumo ativo Fora de Ponta,Consumo
2025-09-01 10:47:54,2121.596,Demanda ativa Fora de Ponta,Demanda
2025-09-01 10:57:55,173.4,Consumo Reativo,Consumo
2025-09-01 10:57:55,693.599,Demanda Reativa,Demanda
2025-09-01 11:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-09-01 11:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-09-01 11:00:00,2980,Contratado de Ponta,Demanda
2025-09-01 11:00:00,2980,Contratado de Ponta,Demanda
2025-09-01 11:00:00,2980,Contratado de Ponta,Demanda
2025-09-01 11:00:00,3280,Contratada fora de Ponta,Demanda
2025-09-01 11:00:00,3280,Contratada fora de Ponta,Demanda
2025-09-01 11:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-09-01 11:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-09-01 11:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-09-01 11:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-09-01 11:00:00,3280,Contratada fora de Ponta,Demanda
2025-09-01 11:02:55,2135.996,Demanda ativa Fora de Ponta,Demanda
2025-09-01 11:02:55,533.999,Consumo ativo Fora de Ponta,Consumo
2025-09-01 11:12:40,691.679,Demanda Reativa,Demanda
2025-09-01 11:12:40,172.92,Consumo Reativo,Consumo
2025-09-01 11:17:40,535.439,Consumo ativo Fora de Ponta,Consumo
2025-09-01 11:17:40,2141.756,Demanda ativa Fora de Ponta,Demanda
2025-09-01 11:27:39,695.999,Demanda Reativa,Demanda
2025-09-01 11:27:39,174,Consumo Reativo,Consumo
2025-09-01 11:32:39,535.919,Consumo ativo Fora de Ponta,Consumo
2025-09-01 11:32:39,2143.676,Demanda ativa Fora de Ponta,Demanda
2025-09-01 11:42:56,705.599,Demanda Reativa,Demanda
2025-09-01 11:42:56,176.4,Consumo Reativo,Consumo
2025-09-01 11:47:56,535.439,Consumo ativo Fora de Ponta,Consumo
2025-09-01 11:47:56,2141.756,Demanda ativa Fora de Ponta,Demanda
2025-09-01 11:57:41,707.999,Demanda Reativa,Demanda
2025-09-01 11:57:41,177,Consumo Reativo,Consumo
2025-09-01 12:00:00,3280,Contratada fora de Ponta,Demanda
2025-09-01 12:00:00,2980,Contratado de Ponta,Demanda
2025-09-01 12:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-09-01 12:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-09-01 12:00:00,3280,Contratada fora de Ponta,Demanda
2025-09-01 12:00:00,2980,Contratado de Ponta,Demanda
2025-09-01 12:00:00,2980,Contratado de Ponta,Demanda
2025-09-01 12:00:00,3280,Contratada fora de Ponta,Demanda
2025-09-01 12:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-09-01 12:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-09-01 12:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-09-01 12:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-09-01 12:02:41,2169.595,Demanda ativa Fora de Ponta,Demanda
2025-09-01 12:02:41,542.399,Consumo ativo Fora de Ponta,Consumo
2025-09-01 12:12:41,715.679,Demanda Reativa,Demanda
2025-09-01 12:12:41,178.92,Consumo Reativo,Consumo
2025-09-01 12:17:41,548.999,Consumo ativo Fora de Ponta,Consumo
2025-09-01 12:17:41,2195.995,Demanda ativa Fora de Ponta,Demanda
2025-09-01 12:27:56,180.96,Consumo Reativo,Consumo
2025-09-01 12:27:56,723.838,Demanda Reativa,Demanda
2025-09-01 12:32:56,552.479,Consumo ativo Fora de Ponta,Consumo
2025-09-01 12:32:56,2209.915,Demanda ativa Fora de Ponta,Demanda
